codigo_departamento;codigo_municipio;anno;poblacion
05;05001;2010;2.185.539
05;05001;2011;2.213.549
05;05001;2012;2.240.690
05;05001;2013;2.266.969
05;05001;2014;2.293.601
05;05001;2015;2.320.791
05;05001;2016;2.351.077
05;05001;2017;2.385.018
05;05001;2018;2.427.129
05;05001;2019;2.483.545
05;05001;2020;2.519.592
05;05001;2021;2.549.008
05;05001;2022;2.572.350
05;05001;2023;2.595.300
05;05002;2010;21.822
05;05002;2011;21.619
05;05002;2012;21.371
05;05002;2013;21.166
05;05002;2014;20.942
05;05002;2015;20.718
05;05002;2016;20.534
05;05002;2017;20.437
05;05002;2018;20.367
05;05002;2019;20.258
05;05002;2020;20.823
05;05002;2021;20.924
05;05002;2022;21.109
05;05002;2023;21.297
05;05004;2010;2.655
05;05004;2011;2.672
05;05004;2012;2.668
05;05004;2013;2.692
05;05004;2014;2.661
05;05004;2015;2.630
05;05004;2016;2.629
05;05004;2017;2.652
05;05004;2018;2.695
05;05004;2019;2.710
05;05004;2020;2.775
05;05004;2021;2.777
05;05004;2022;2.804
05;05004;2023;2.841
05;05021;2010;4.679
05;05021;2011;4.678
05;05021;2012;4.649
05;05021;2013;4.672
05;05021;2014;4.674
05;05021;2015;4.680
05;05021;2016;4.620
05;05021;2017;4.600
05;05021;2018;4.657
05;05021;2019;4.669
05;05021;2020;4.790
05;05021;2021;4.845
05;05021;2022;4.874
05;05021;2023;4.912
05;05030;2010;28.132
05;05030;2011;28.354
05;05030;2012;28.482
05;05030;2013;28.780
05;05030;2014;28.888
05;05030;2015;29.136
05;05030;2016;29.394
05;05030;2017;29.663
05;05030;2018;30.227
05;05030;2019;30.777
05;05030;2020;31.262
05;05030;2021;31.548
05;05030;2022;31.851
05;05030;2023;32.142
05;05031;2010;23.986
05;05031;2011;24.156
05;05031;2012;24.332
05;05031;2013;24.548
05;05031;2014;24.753
05;05031;2015;24.951
05;05031;2016;25.194
05;05031;2017;25.518
05;05031;2018;25.962
05;05031;2019;26.552
05;05031;2020;26.876
05;05031;2021;27.155
05;05031;2022;27.398
05;05031;2023;27.637
05;05034;2010;42.152
05;05034;2011;42.173
05;05034;2012;42.257
05;05034;2013;42.284
05;05034;2014;42.393
05;05034;2015;42.505
05;05034;2016;42.683
05;05034;2017;42.817
05;05034;2018;43.269
05;05034;2019;43.713
05;05034;2020;44.614
05;05034;2021;44.983
05;05034;2022;45.394
05;05034;2023;45.796
05;05036;2010;5.795
05;05036;2011;5.801
05;05036;2012;5.784
05;05036;2013;5.773
05;05036;2014;5.785
05;05036;2015;5.796
05;05036;2016;5.781
05;05036;2017;5.745
05;05036;2018;5.756
05;05036;2019;5.790
05;05036;2020;5.905
05;05036;2021;5.963
05;05036;2022;6.010
05;05036;2023;6.082
05;05038;2010;11.853
05;05038;2011;11.788
05;05038;2012;11.694
05;05038;2013;11.661
05;05038;2014;11.586
05;05038;2015;11.538
05;05038;2016;11.486
05;05038;2017;11.396
05;05038;2018;11.437
05;05038;2019;11.462
05;05038;2020;11.742
05;05038;2021;11.783
05;05038;2022;11.909
05;05038;2023;12.005
05;05040;2010;16.733
05;05040;2011;16.908
05;05040;2012;17.072
05;05040;2013;17.264
05;05040;2014;17.383
05;05040;2015;17.534
05;05040;2016;17.723
05;05040;2017;17.991
05;05040;2018;18.321
05;05040;2019;18.737
05;05040;2020;18.978
05;05040;2021;19.192
05;05040;2022;19.349
05;05040;2023;19.527
05;05042;2010;24.381
05;05042;2011;24.522
05;05042;2012;24.698
05;05042;2013;24.878
05;05042;2014;25.075
05;05042;2015;25.252
05;05042;2016;25.462
05;05042;2017;25.808
05;05042;2018;26.164
05;05042;2019;26.598
05;05042;2020;27.071
05;05042;2021;27.327
05;05042;2022;27.596
05;05042;2023;27.831
05;05044;2010;6.812
05;05044;2011;6.855
05;05044;2012;6.880
05;05044;2013;6.894
05;05044;2014;6.905
05;05044;2015;6.976
05;05044;2016;6.961
05;05044;2017;6.970
05;05044;2018;7.010
05;05044;2019;7.085
05;05044;2020;7.230
05;05044;2021;7.281
05;05044;2022;7.341
05;05044;2023;7.433
05;05045;2010;102.469
05;05045;2011;104.703
05;05045;2012;106.833
05;05045;2013;108.910
05;05045;2014;111.088
05;05045;2015;113.243
05;05045;2016;115.555
05;05045;2017;118.064
05;05045;2018;121.003
05;05045;2019;124.647
05;05045;2020;126.239
05;05045;2021;128.054
05;05045;2022;129.245
05;05045;2023;130.362
05;05051;2010;29.052
05;05051;2011;29.059
05;05051;2012;29.049
05;05051;2013;28.949
05;05051;2014;28.913
05;05051;2015;28.917
05;05051;2016;28.981
05;05051;2017;29.045
05;05051;2018;29.295
05;05051;2019;29.942
05;05051;2020;30.663
05;05051;2021;31.156
05;05051;2022;31.470
05;05051;2023;31.853
05;05055;2010;8.789
05;05055;2011;8.662
05;05055;2012;8.504
05;05055;2013;8.364
05;05055;2014;8.238
05;05055;2015;8.098
05;05055;2016;7.929
05;05055;2017;7.771
05;05055;2018;7.689
05;05055;2019;7.577
05;05055;2020;7.828
05;05055;2021;7.831
05;05055;2022;7.903
05;05055;2023;7.975
05;05059;2010;5.652
05;05059;2011;5.596
05;05059;2012;5.503
05;05059;2013;5.461
05;05059;2014;5.387
05;05059;2015;5.282
05;05059;2016;5.212
05;05059;2017;5.189
05;05059;2018;5.139
05;05059;2019;5.085
05;05059;2020;5.241
05;05059;2021;5.271
05;05059;2022;5.314
05;05059;2023;5.358
05;05079;2010;46.509
05;05079;2011;47.107
05;05079;2012;47.763
05;05079;2013;48.274
05;05079;2014;48.869
05;05079;2015;49.550
05;05079;2016;50.281
05;05079;2017;51.049
05;05079;2018;51.969
05;05079;2019;53.242
05;05079;2020;53.996
05;05079;2021;54.639
05;05079;2022;55.137
05;05079;2023;55.649
05;05086;2010;5.850
05;05086;2011;5.896
05;05086;2012;5.904
05;05086;2013;5.894
05;05086;2014;5.925
05;05086;2015;5.946
05;05086;2016;5.938
05;05086;2017;5.952
05;05086;2018;6.000
05;05086;2019;6.054
05;05086;2020;6.166
05;05086;2021;6.235
05;05086;2022;6.294
05;05086;2023;6.356
05;05088;2010;445.349
05;05088;2011;454.478
05;05088;2012;463.443
05;05088;2013;472.177
05;05088;2014;481.036
05;05088;2015;490.014
05;05088;2016;499.621
05;05088;2017;510.031
05;05088;2018;522.264
05;05088;2019;538.527
05;05088;2020;544.549
05;05088;2021;552.073
05;05088;2022;557.071
05;05088;2023;561.955
05;05091;2010;10.993
05;05091;2011;10.902
05;05091;2012;10.815
05;05091;2013;10.711
05;05091;2014;10.632
05;05091;2015;10.549
05;05091;2016;10.484
05;05091;2017;10.377
05;05091;2018;10.323
05;05091;2019;10.274
05;05091;2020;10.566
05;05091;2021;10.608
05;05091;2022;10.718
05;05091;2023;10.808
05;05093;2010;15.566
05;05093;2011;15.526
05;05093;2012;15.491
05;05093;2013;15.554
05;05093;2014;15.443
05;05093;2015;15.427
05;05093;2016;15.445
05;05093;2017;15.494
05;05093;2018;15.607
05;05093;2019;15.736
05;05093;2020;16.059
05;05093;2021;16.178
05;05093;2022;16.320
05;05093;2023;16.485
05;05101;2010;26.722
05;05101;2011;26.554
05;05101;2012;26.421
05;05101;2013;26.297
05;05101;2014;26.185
05;05101;2015;26.073
05;05101;2016;25.996
05;05101;2017;25.975
05;05101;2018;26.118
05;05101;2019;26.160
05;05101;2020;26.828
05;05101;2021;26.971
05;05101;2022;27.229
05;05101;2023;27.458
05;05107;2010;8.256
05;05107;2011;8.212
05;05107;2012;8.193
05;05107;2013;8.176
05;05107;2014;8.135
05;05107;2015;8.088
05;05107;2016;8.075
05;05107;2017;8.053
05;05107;2018;8.039
05;05107;2019;8.065
05;05107;2020;8.241
05;05107;2021;8.311
05;05107;2022;8.389
05;05107;2023;8.473
05;05113;2010;8.766
05;05113;2011;8.811
05;05113;2012;8.895
05;05113;2013;8.952
05;05113;2014;9.034
05;05113;2015;9.102
05;05113;2016;9.157
05;05113;2017;9.212
05;05113;2018;9.354
05;05113;2019;9.502
05;05113;2020;9.679
05;05113;2021;9.764
05;05113;2022;9.849
05;05113;2023;9.925
05;05120;2010;26.363
05;05120;2011;26.678
05;05120;2012;26.952
05;05120;2013;27.193
05;05120;2014;27.503
05;05120;2015;27.811
05;05120;2016;28.134
05;05120;2017;28.551
05;05120;2018;28.996
05;05120;2019;29.716
05;05120;2020;30.047
05;05120;2021;30.370
05;05120;2022;30.642
05;05120;2023;30.925
05;05125;2010;7.915
05;05125;2011;7.956
05;05125;2012;7.994
05;05125;2013;8.047
05;05125;2014;8.100
05;05125;2015;8.168
05;05125;2016;8.185
05;05125;2017;8.220
05;05125;2018;8.297
05;05125;2019;8.420
05;05125;2020;8.558
05;05125;2021;8.640
05;05125;2022;8.727
05;05125;2023;8.798
05;05129;2010;70.414
05;05129;2011;71.475
05;05129;2012;72.507
05;05129;2013;73.517
05;05129;2014;74.529
05;05129;2015;75.622
05;05129;2016;76.766
05;05129;2017;78.000
05;05129;2018;79.638
05;05129;2019;81.658
05;05129;2020;82.827
05;05129;2021;83.850
05;05129;2022;84.631
05;05129;2023;85.385
05;05134;2010;9.471
05;05134;2011;9.437
05;05134;2012;9.398
05;05134;2013;9.370
05;05134;2014;9.321
05;05134;2015;9.273
05;05134;2016;9.250
05;05134;2017;9.196
05;05134;2018;9.203
05;05134;2019;9.202
05;05134;2020;9.426
05;05134;2021;9.494
05;05134;2022;9.587
05;05134;2023;9.671
05;05138;2010;16.521
05;05138;2011;16.364
05;05138;2012;16.205
05;05138;2013;16.068
05;05138;2014;15.909
05;05138;2015;15.744
05;05138;2016;15.670
05;05138;2017;15.566
05;05138;2018;15.523
05;05138;2019;15.490
05;05138;2020;15.889
05;05138;2021;15.959
05;05138;2022;16.097
05;05138;2023;16.256
05;05142;2010;5.015
05;05142;2011;4.935
05;05142;2012;4.901
05;05142;2013;4.852
05;05142;2014;4.776
05;05142;2015;4.763
05;05142;2016;4.736
05;05142;2017;4.539
05;05142;2018;4.582
05;05142;2019;4.537
05;05142;2020;4.691
05;05142;2021;4.715
05;05142;2022;4.744
05;05142;2023;4.781
05;05145;2010;5.500
05;05145;2011;5.410
05;05145;2012;5.304
05;05145;2013;5.209
05;05145;2014;5.127
05;05145;2015;5.012
05;05145;2016;4.952
05;05145;2017;4.789
05;05145;2018;4.743
05;05145;2019;4.670
05;05145;2020;4.813
05;05145;2021;4.804
05;05145;2022;4.869
05;05145;2023;4.907
05;05147;2010;39.427
05;05147;2011;40.473
05;05147;2012;41.450
05;05147;2013;42.441
05;05147;2014;43.369
05;05147;2015;44.404
05;05147;2016;45.489
05;05147;2017;46.629
05;05147;2018;47.932
05;05147;2019;49.659
05;05147;2020;50.106
05;05147;2021;50.885
05;05147;2022;51.328
05;05147;2023;51.777
05;05148;2010;52.215
05;05148;2011;53.063
05;05148;2012;53.894
05;05148;2013;54.657
05;05148;2014;55.464
05;05148;2015;56.346
05;05148;2016;57.208
05;05148;2017;58.120
05;05148;2018;59.416
05;05148;2019;61.122
05;05148;2020;61.820
05;05148;2021;62.600
05;05148;2022;63.183
05;05148;2023;63.761
05;05150;2010;3.888
05;05150;2011;3.905
05;05150;2012;3.906
05;05150;2013;3.914
05;05150;2014;3.930
05;05150;2015;3.932
05;05150;2016;3.900
05;05150;2017;3.888
05;05150;2018;3.954
05;05150;2019;3.954
05;05150;2020;4.069
05;05150;2021;4.108
05;05150;2022;4.154
05;05150;2023;4.174
05;05154;2010;77.825
05;05154;2011;79.274
05;05154;2012;80.719
05;05154;2013;82.081
05;05154;2014;83.472
05;05154;2015;84.926
05;05154;2016;86.492
05;05154;2017;88.188
05;05154;2018;90.213
05;05154;2019;93.044
05;05154;2020;94.010
05;05154;2021;95.274
05;05154;2022;96.148
05;05154;2023;97.025
05;05172;2010;49.013
05;05172;2011;49.975
05;05172;2012;50.949
05;05172;2013;51.934
05;05172;2014;52.877
05;05172;2015;53.865
05;05172;2016;54.908
05;05172;2017;56.044
05;05172;2018;57.375
05;05172;2019;58.684
05;05172;2020;59.822
05;05172;2021;60.646
05;05172;2022;61.211
05;05172;2023;61.741
05;05190;2010;9.592
05;05190;2011;9.637
05;05190;2012;9.669
05;05190;2013;9.670
05;05190;2014;9.618
05;05190;2015;9.587
05;05190;2016;9.617
05;05190;2017;9.747
05;05190;2018;9.775
05;05190;2019;9.844
05;05190;2020;10.053
05;05190;2021;10.147
05;05190;2022;10.253
05;05190;2023;10.326
05;05197;2010;17.588
05;05197;2011;17.280
05;05197;2012;16.990
05;05197;2013;16.721
05;05197;2014;16.434
05;05197;2015;16.146
05;05197;2016;15.873
05;05197;2017;15.667
05;05197;2018;15.444
05;05197;2019;15.042
05;05197;2020;15.929
05;05197;2021;16.062
05;05197;2022;16.201
05;05197;2023;16.390
05;05206;2010;5.172
05;05206;2011;5.122
05;05206;2012;5.073
05;05206;2013;4.984
05;05206;2014;4.919
05;05206;2015;4.877
05;05206;2016;4.850
05;05206;2017;4.833
05;05206;2018;4.797
05;05206;2019;4.760
05;05206;2020;4.899
05;05206;2021;4.927
05;05206;2022;4.965
05;05206;2023;5.020
05;05209;2010;21.381
05;05209;2011;21.315
05;05209;2012;21.260
05;05209;2013;21.270
05;05209;2014;21.184
05;05209;2015;21.129
05;05209;2016;21.153
05;05209;2017;21.275
05;05209;2018;21.377
05;05209;2019;21.504
05;05209;2020;21.997
05;05209;2021;22.137
05;05209;2022;22.352
05;05209;2023;22.540
05;05212;2010;68.646
05;05212;2011;69.716
05;05212;2012;70.742
05;05212;2013;71.772
05;05212;2014;72.801
05;05212;2015;73.796
05;05212;2016;74.957
05;05212;2017;76.210
05;05212;2018;77.884
05;05212;2019;80.000
05;05212;2020;81.005
05;05212;2021;82.038
05;05212;2022;82.781
05;05212;2023;83.559
05;05234;2010;22.435
05;05234;2011;22.494
05;05234;2012;22.527
05;05234;2013;22.542
05;05234;2014;22.570
05;05234;2015;22.593
05;05234;2016;22.673
05;05234;2017;22.836
05;05234;2018;23.044
05;05234;2019;23.255
05;05234;2020;23.749
05;05234;2021;23.950
05;05234;2022;24.168
05;05234;2023;24.377
05;05237;2010;17.080
05;05237;2011;17.292
05;05237;2012;17.479
05;05237;2013;17.656
05;05237;2014;17.916
05;05237;2015;18.084
05;05237;2016;18.332
05;05237;2017;18.533
05;05237;2018;18.902
05;05237;2019;19.332
05;05237;2020;19.610
05;05237;2021;19.839
05;05237;2022;20.020
05;05237;2023;20.198
05;05240;2010;12.990
05;05240;2011;12.845
05;05240;2012;12.716
05;05240;2013;12.617
05;05240;2014;12.461
05;05240;2015;12.308
05;05240;2016;12.227
05;05240;2017;12.177
05;05240;2018;12.158
05;05240;2019;12.108
05;05240;2020;12.432
05;05240;2021;12.486
05;05240;2022;12.605
05;05240;2023;12.713
05;05250;2010;43.903
05;05250;2011;44.881
05;05250;2012;45.783
05;05250;2013;46.678
05;05250;2014;47.561
05;05250;2015;48.493
05;05250;2016;49.488
05;05250;2017;50.544
05;05250;2018;51.862
05;05250;2019;52.925
05;05250;2020;54.096
05;05250;2021;54.863
05;05250;2022;55.363
05;05250;2023;55.845
05;05264;2010;9.773
05;05264;2011;9.892
05;05264;2012;10.095
05;05264;2013;10.276
05;05264;2014;10.465
05;05264;2015;10.594
05;05264;2016;10.830
05;05264;2017;10.986
05;05264;2018;11.159
05;05264;2019;11.465
05;05264;2020;11.624
05;05264;2021;11.767
05;05264;2022;11.873
05;05264;2023;11.982
05;05266;2010;194.733
05;05266;2011;198.772
05;05266;2012;202.750
05;05266;2013;206.658
05;05266;2014;210.592
05;05266;2015;214.539
05;05266;2016;218.805
05;05266;2017;223.456
05;05266;2018;228.848
05;05266;2019;236.114
05;05266;2020;238.656
05;05266;2021;241.984
05;05266;2022;244.188
05;05266;2023;246.327
05;05282;2010;24.157
05;05282;2011;24.189
05;05282;2012;24.178
05;05282;2013;24.178
05;05282;2014;24.113
05;05282;2015;24.059
05;05282;2016;24.143
05;05282;2017;24.252
05;05282;2018;24.408
05;05282;2019;24.553
05;05282;2020;25.128
05;05282;2021;25.299
05;05282;2022;25.541
05;05282;2023;25.764
05;05284;2010;21.928
05;05284;2011;21.756
05;05284;2012;21.566
05;05284;2013;21.390
05;05284;2014;21.147
05;05284;2015;20.944
05;05284;2016;20.813
05;05284;2017;20.820
05;05284;2018;20.739
05;05284;2019;20.657
05;05284;2020;21.243
05;05284;2021;21.345
05;05284;2022;21.525
05;05284;2023;21.737
05;05306;2010;5.140
05;05306;2011;5.219
05;05306;2012;5.273
05;05306;2013;5.305
05;05306;2014;5.326
05;05306;2015;5.349
05;05306;2016;5.396
05;05306;2017;5.460
05;05306;2018;5.544
05;05306;2019;5.652
05;05306;2020;5.725
05;05306;2021;5.796
05;05306;2022;5.857
05;05306;2023;5.899
05;05308;2010;44.934
05;05308;2011;45.715
05;05308;2012;46.481
05;05308;2013;47.233
05;05308;2014;47.977
05;05308;2015;48.759
05;05308;2016;49.613
05;05308;2017;50.456
05;05308;2018;51.662
05;05308;2019;53.162
05;05308;2020;53.781
05;05308;2021;54.489
05;05308;2022;54.986
05;05308;2023;55.483
05;05310;2010;9.649
05;05310;2011;9.616
05;05310;2012;9.631
05;05310;2013;9.606
05;05310;2014;9.696
05;05310;2015;9.693
05;05310;2016;9.662
05;05310;2017;9.676
05;05310;2018;9.753
05;05310;2019;9.828
05;05310;2020;10.048
05;05310;2021;10.117
05;05310;2022;10.225
05;05310;2023;10.300
05;05313;2010;12.356
05;05313;2011;12.065
05;05313;2012;11.770
05;05313;2013;11.497
05;05313;2014;11.225
05;05313;2015;10.947
05;05313;2016;10.654
05;05313;2017;10.397
05;05313;2018;10.117
05;05313;2019;9.870
05;05313;2020;10.414
05;05313;2021;10.497
05;05313;2022;10.587
05;05313;2023;10.700
05;05315;2010;6.549
05;05315;2011;6.523
05;05315;2012;6.521
05;05315;2013;6.526
05;05315;2014;6.480
05;05315;2015;6.494
05;05315;2016;6.464
05;05315;2017;6.496
05;05315;2018;6.560
05;05315;2019;6.607
05;05315;2020;6.750
05;05315;2021;6.797
05;05315;2022;6.860
05;05315;2023;6.926
05;05318;2010;47.669
05;05318;2011;48.524
05;05318;2012;49.356
05;05318;2013;50.122
05;05318;2014;50.992
05;05318;2015;51.910
05;05318;2016;52.793
05;05318;2017;53.835
05;05318;2018;55.121
05;05318;2019;56.774
05;05318;2020;57.407
05;05318;2021;58.183
05;05318;2022;58.715
05;05318;2023;59.226
05;05321;2010;7.374
05;05321;2011;7.433
05;05321;2012;7.530
05;05321;2013;7.672
05;05321;2014;7.807
05;05321;2015;7.926
05;05321;2016;8.068
05;05321;2017;8.203
05;05321;2018;8.363
05;05321;2019;8.548
05;05321;2020;8.681
05;05321;2021;8.791
05;05321;2022;8.862
05;05321;2023;8.945
05;05347;2010;6.101
05;05347;2011;5.991
05;05347;2012;5.900
05;05347;2013;5.807
05;05347;2014;5.710
05;05347;2015;5.610
05;05347;2016;5.562
05;05347;2017;5.526
05;05347;2018;5.451
05;05347;2019;5.400
05;05347;2020;5.564
05;05347;2021;5.575
05;05347;2022;5.636
05;05347;2023;5.682
05;05353;2010;5.359
05;05353;2011;5.336
05;05353;2012;5.358
05;05353;2013;5.373
05;05353;2014;5.374
05;05353;2015;5.387
05;05353;2016;5.418
05;05353;2017;5.393
05;05353;2018;5.469
05;05353;2019;5.530
05;05353;2020;5.640
05;05353;2021;5.693
05;05353;2022;5.742
05;05353;2023;5.790
05;05360;2010;242.150
05;05360;2011;246.219
05;05360;2012;250.184
05;05360;2013;254.022
05;05360;2014;257.978
05;05360;2015;261.957
05;05360;2016;266.257
05;05360;2017;271.038
05;05360;2018;276.744
05;05360;2019;283.794
05;05360;2020;287.981
05;05360;2021;291.662
05;05360;2022;294.328
05;05360;2023;296.953
05;05361;2010;26.255
05;05361;2011;26.337
05;05361;2012;26.405
05;05361;2013;26.423
05;05361;2014;26.433
05;05361;2015;26.529
05;05361;2016;26.625
05;05361;2017;26.786
05;05361;2018;27.074
05;05361;2019;27.419
05;05361;2020;27.908
05;05361;2021;28.142
05;05361;2022;28.393
05;05361;2023;28.634
05;05364;2010;13.969
05;05364;2011;14.055
05;05364;2012;14.106
05;05364;2013;14.168
05;05364;2014;14.187
05;05364;2015;14.287
05;05364;2016;14.357
05;05364;2017;14.459
05;05364;2018;14.518
05;05364;2019;14.662
05;05364;2020;14.987
05;05364;2021;15.115
05;05364;2022;15.257
05;05364;2023;15.400
05;05368;2010;14.018
05;05368;2011;13.976
05;05368;2012;13.936
05;05368;2013;13.859
05;05368;2014;13.783
05;05368;2015;13.683
05;05368;2016;13.697
05;05368;2017;13.733
05;05368;2018;13.640
05;05368;2019;13.637
05;05368;2020;14.005
05;05368;2021;14.106
05;05368;2022;14.211
05;05368;2023;14.344
05;05376;2010;55.914
05;05376;2011;56.960
05;05376;2012;57.935
05;05376;2013;58.992
05;05376;2014;60.018
05;05376;2015;61.050
05;05376;2016;62.185
05;05376;2017;63.394
05;05376;2018;64.889
05;05376;2019;66.746
05;05376;2020;67.628
05;05376;2021;68.554
05;05376;2022;69.202
05;05376;2023;69.831
05;05380;2010;61.352
05;05380;2011;62.544
05;05380;2012;63.683
05;05380;2013;64.870
05;05380;2014;66.035
05;05380;2015;67.208
05;05380;2016;68.483
05;05380;2017;69.836
05;05380;2018;71.545
05;05380;2019;73.696
05;05380;2020;74.589
05;05380;2021;75.609
05;05380;2022;76.291
05;05380;2023;76.971
05;05390;2010;9.190
05;05390;2011;9.059
05;05390;2012;8.930
05;05390;2013;8.780
05;05390;2014;8.629
05;05390;2015;8.468
05;05390;2016;8.343
05;05390;2017;8.256
05;05390;2018;8.114
05;05390;2019;8.298
05;05390;2020;8.321
05;05390;2021;8.373
05;05390;2022;8.459
05;05390;2023;8.571
05;05400;2010;19.617
05;05400;2011;19.810
05;05400;2012;20.012
05;05400;2013;20.241
05;05400;2014;20.405
05;05400;2015;20.572
05;05400;2016;20.784
05;05400;2017;21.075
05;05400;2018;21.475
05;05400;2019;21.963
05;05400;2020;22.234
05;05400;2021;22.474
05;05400;2022;22.692
05;05400;2023;22.870
05;05411;2010;10.247
05;05411;2011;10.226
05;05411;2012;10.166
05;05411;2013;10.128
05;05411;2014;10.106
05;05411;2015;10.093
05;05411;2016;10.094
05;05411;2017;10.007
05;05411;2018;10.028
05;05411;2019;10.040
05;05411;2020;10.313
05;05411;2021;10.361
05;05411;2022;10.466
05;05411;2023;10.556
05;05425;2010;8.451
05;05425;2011;8.411
05;05425;2012;8.396
05;05425;2013;8.372
05;05425;2014;8.326
05;05425;2015;8.317
05;05425;2016;8.277
05;05425;2017;8.188
05;05425;2018;8.221
05;05425;2019;8.218
05;05425;2020;8.431
05;05425;2021;8.495
05;05425;2022;8.559
05;05425;2023;8.646
05;05440;2010;56.685
05;05440;2011;57.642
05;05440;2012;58.528
05;05440;2013;59.378
05;05440;2014;60.268
05;05440;2015;61.201
05;05440;2016;62.194
05;05440;2017;63.234
05;05440;2018;64.645
05;05440;2019;66.399
05;05440;2020;67.241
05;05440;2021;68.112
05;05440;2022;68.738
05;05440;2023;69.343
05;05467;2010;7.341
05;05467;2011;7.246
05;05467;2012;7.150
05;05467;2013;7.066
05;05467;2014;6.981
05;05467;2015;6.897
05;05467;2016;6.786
05;05467;2017;6.779
05;05467;2018;6.680
05;05467;2019;6.635
05;05467;2020;6.830
05;05467;2021;6.840
05;05467;2022;6.906
05;05467;2023;6.973
05;05475;2010;4.086
05;05475;2011;4.180
05;05475;2012;4.293
05;05475;2013;4.391
05;05475;2014;4.480
05;05475;2015;4.589
05;05475;2016;4.696
05;05475;2017;4.808
05;05475;2018;4.911
05;05475;2019;5.088
05;05475;2020;5.119
05;05475;2021;5.183
05;05475;2022;5.235
05;05475;2023;5.263
05;05480;2010;12.825
05;05480;2011;12.940
05;05480;2012;13.090
05;05480;2013;13.231
05;05480;2014;13.385
05;05480;2015;13.512
05;05480;2016;13.625
05;05480;2017;13.778
05;05480;2018;13.991
05;05480;2019;14.196
05;05480;2020;14.479
05;05480;2021;14.639
05;05480;2022;14.775
05;05480;2023;14.904
05;05483;2010;11.611
05;05483;2011;11.423
05;05483;2012;11.227
05;05483;2013;11.038
05;05483;2014;10.820
05;05483;2015;10.650
05;05483;2016;10.501
05;05483;2017;10.254
05;05483;2018;10.153
05;05483;2019;9.997
05;05483;2020;10.464
05;05483;2021;10.541
05;05483;2022;10.629
05;05483;2023;10.723
05;05490;2010;38.457
05;05490;2011;38.885
05;05490;2012;39.305
05;05490;2013;39.617
05;05490;2014;40.069
05;05490;2015;40.508
05;05490;2016;41.016
05;05490;2017;41.526
05;05490;2018;42.281
05;05490;2019;43.257
05;05490;2020;43.840
05;05490;2021;44.348
05;05490;2022;44.743
05;05490;2023;45.151
05;05495;2010;22.265
05;05495;2011;22.669
05;05495;2012;23.070
05;05495;2013;23.412
05;05495;2014;23.822
05;05495;2015;24.258
05;05495;2016;24.697
05;05495;2017;25.165
05;05495;2018;25.790
05;05495;2019;26.652
05;05495;2020;26.852
05;05495;2021;27.195
05;05495;2022;27.451
05;05495;2023;27.705
05;05501;2010;3.130
05;05501;2011;3.110
05;05501;2012;3.097
05;05501;2013;3.101
05;05501;2014;3.092
05;05501;2015;3.093
05;05501;2016;3.092
05;05501;2017;3.100
05;05501;2018;3.127
05;05501;2019;3.150
05;05501;2020;3.211
05;05501;2021;3.236
05;05501;2022;3.269
05;05501;2023;3.292
05;05541;2010;19.377
05;05541;2011;19.561
05;05541;2012;19.751
05;05541;2013;19.842
05;05541;2014;20.002
05;05541;2015;20.119
05;05541;2016;20.351
05;05541;2017;20.694
05;05541;2018;21.049
05;05541;2019;21.427
05;05541;2020;21.795
05;05541;2021;22.008
05;05541;2022;22.217
05;05541;2023;22.410
05;05543;2010;7.833
05;05543;2011;7.904
05;05543;2012;7.941
05;05543;2013;7.940
05;05543;2014;7.937
05;05543;2015;7.976
05;05543;2016;7.991
05;05543;2017;8.023
05;05543;2018;8.097
05;05543;2019;8.186
05;05543;2020;8.356
05;05543;2021;8.431
05;05543;2022;8.504
05;05543;2023;8.585
05;05576;2010;8.804
05;05576;2011;8.796
05;05576;2012;8.749
05;05576;2013;8.723
05;05576;2014;8.724
05;05576;2015;8.741
05;05576;2016;8.739
05;05576;2017;8.618
05;05576;2018;8.664
05;05576;2019;8.681
05;05576;2020;8.899
05;05576;2021;8.959
05;05576;2022;9.041
05;05576;2023;9.124
05;05579;2010;36.286
05;05579;2011;36.620
05;05579;2012;36.977
05;05579;2013;37.309
05;05579;2014;37.588
05;05579;2015;37.917
05;05579;2016;38.302
05;05579;2017;38.721
05;05579;2018;39.314
05;05579;2019;40.048
05;05579;2020;40.704
05;05579;2021;41.108
05;05579;2022;41.480
05;05579;2023;41.857
05;05585;2010;14.780
05;05585;2011;14.696
05;05585;2012;14.640
05;05585;2013;14.605
05;05585;2014;14.501
05;05585;2015;14.474
05;05585;2016;14.370
05;05585;2017;14.389
05;05585;2018;14.380
05;05585;2019;14.384
05;05585;2020;14.752
05;05585;2021;14.855
05;05585;2022;14.993
05;05585;2023;15.124
05;05591;2010;15.573
05;05591;2011;15.873
05;05591;2012;16.134
05;05591;2013;16.417
05;05591;2014;16.684
05;05591;2015;17.005
05;05591;2016;17.294
05;05591;2017;17.669
05;05591;2018;18.055
05;05591;2019;18.550
05;05591;2020;18.803
05;05591;2021;19.045
05;05591;2022;19.222
05;05591;2023;19.387
05;05604;2010;26.045
05;05604;2011;26.325
05;05604;2012;26.549
05;05604;2013;26.684
05;05604;2014;26.918
05;05604;2015;27.214
05;05604;2016;27.530
05;05604;2017;27.869
05;05604;2018;28.415
05;05604;2019;29.061
05;05604;2020;29.429
05;05604;2021;29.747
05;05604;2022;30.001
05;05604;2023;30.277
