codigo_municipio,anno,cantidad,delito,codigo_departamento,poblacion,indice
15759,2018,547,14,15,127235.0,429.91
15759,2018,112,15,15,127235.0,88.03
15759,2019,1,1,15,129346.0,0.77
15759,2019,13,2,15,129346.0,10.05
15759,2019,10,3,15,129346.0,7.73
15759,2019,139,6,15,129346.0,107.46
15759,2019,166,7,15,129346.0,128.34
15759,2019,732,8,15,129346.0,565.92
15759,2019,5,9,15,129346.0,3.87
15759,2019,35,10,15,129346.0,27.06
15759,2019,296,11,15,129346.0,228.84
15759,2019,534,14,15,129346.0,412.85
15759,2019,69,15,15,129346.0,53.35
15761,2010,1,3,15,3205.0,31.2
15761,2010,2,6,15,3205.0,62.4
15761,2010,1,7,15,3205.0,31.2
15761,2010,1,9,15,3205.0,31.2
15761,2010,1,11,15,3205.0,31.2
15761,2010,2,14,15,3205.0,62.4
15761,2010,1,15,15,3205.0,31.2
15761,2011,2,6,15,3165.0,63.19
15761,2011,1,7,15,3165.0,31.6
15761,2011,1,10,15,3165.0,31.6
15761,2011,3,11,15,3165.0,94.79
15761,2011,3,14,15,3165.0,94.79
15761,2012,1,6,15,3104.0,32.22
15761,2012,4,7,15,3104.0,128.87
15761,2012,3,11,15,3104.0,96.65
15761,2012,6,14,15,3104.0,193.3
15761,2013,1,3,15,3041.0,32.88
15761,2013,1,6,15,3041.0,32.88
15761,2013,1,7,15,3041.0,32.88
15761,2013,1,8,15,3041.0,32.88
15761,2013,2,9,15,3041.0,65.77
15761,2013,2,14,15,3041.0,65.77
15761,2013,2,15,15,3041.0,65.77
15761,2014,5,7,15,3032.0,164.91
15761,2014,1,11,15,3032.0,32.98
15761,2014,5,14,15,3032.0,164.91
15761,2014,1,15,15,3032.0,32.98
15761,2016,2,6,15,3013.0,66.38
15761,2016,1,7,15,3013.0,33.19
15761,2016,2,8,15,3013.0,66.38
15761,2016,4,11,15,3013.0,132.76
15761,2016,4,14,15,3013.0,132.76
15761,2016,3,15,15,3013.0,99.57
15761,2017,1,6,15,2902.0,34.46
15761,2017,1,7,15,2902.0,34.46
15761,2017,1,8,15,2902.0,34.46
15761,2017,1,11,15,2902.0,34.46
15761,2017,4,14,15,2902.0,137.84
15761,2017,1,15,15,2902.0,34.46
15761,2018,1,2,15,2910.0,34.36
15761,2018,1,3,15,2910.0,34.36
15761,2018,1,6,15,2910.0,34.36
15761,2018,1,7,15,2910.0,34.36
15761,2018,1,10,15,2910.0,34.36
15761,2018,2,11,15,2910.0,68.73
15761,2018,3,14,15,2910.0,103.09
15761,2018,1,15,15,2910.0,34.36
15761,2019,1,2,15,2887.0,34.64
15761,2019,2,7,15,2887.0,69.28
15761,2019,1,8,15,2887.0,34.64
15761,2019,3,14,15,2887.0,103.91
15761,2019,1,15,15,2887.0,34.64
15762,2010,1,6,15,2879.0,34.73
15762,2010,1,8,15,2879.0,34.73
15762,2010,2,11,15,2879.0,69.47
15762,2010,3,14,15,2879.0,104.2
15762,2011,2,6,15,2908.0,68.78
15762,2011,3,8,15,2908.0,103.16
15762,2011,6,11,15,2908.0,206.33
15762,2011,6,14,15,2908.0,206.33
15762,2011,2,15,15,2908.0,68.78
15762,2012,1,3,15,2931.0,34.12
15762,2012,1,6,15,2931.0,34.12
15762,2012,1,7,15,2931.0,34.12
15762,2012,3,8,15,2931.0,102.35
15762,2012,4,11,15,2931.0,136.47
15762,2012,8,14,15,2931.0,272.94
15762,2015,1,6,15,2970.0,33.67
15762,2015,1,7,15,2970.0,33.67
15762,2015,1,8,15,2970.0,33.67
15762,2015,2,11,15,2970.0,67.34
15762,2015,11,14,15,2970.0,370.37
15762,2015,2,15,15,2970.0,67.34
15762,2016,1,6,15,3007.0,33.26
15762,2016,1,7,15,3007.0,33.26
15762,2016,2,11,15,3007.0,66.51
15762,2016,20,14,15,3007.0,665.11
15762,2016,1,15,15,3007.0,33.26
15762,2017,1,2,15,3006.0,33.27
15762,2017,1,3,15,3006.0,33.27
15762,2017,2,6,15,3006.0,66.53
15762,2017,1,7,15,3006.0,33.27
15762,2017,1,8,15,3006.0,33.27
15762,2017,1,9,15,3006.0,33.27
15762,2017,9,11,15,3006.0,299.4
15762,2017,6,14,15,3006.0,199.6
15762,2017,7,15,15,3006.0,232.87
15762,2018,1,2,15,3019.0,33.12
15762,2018,2,6,15,3019.0,66.25
15762,2018,1,8,15,3019.0,33.12
15762,2018,13,11,15,3019.0,430.61
15762,2018,15,14,15,3019.0,496.85
15762,2018,2,15,15,3019.0,66.25
15762,2019,1,6,15,3050.0,32.79
15762,2019,9,11,15,3050.0,295.08
15762,2019,11,14,15,3050.0,360.66
15762,2019,2,15,15,3050.0,65.57
15763,2010,1,1,15,7812.0,12.8
15763,2010,1,2,15,7812.0,12.8
15763,2010,13,3,15,7812.0,166.41
15763,2010,4,6,15,7812.0,51.2
15763,2010,4,7,15,7812.0,51.2
15763,2010,5,8,15,7812.0,64.0
15763,2010,1,11,15,7812.0,12.8
15763,2010,15,14,15,7812.0,192.01
15763,2011,19,3,15,7827.0,242.75
15763,2011,5,6,15,7827.0,63.88
15763,2011,1,7,15,7827.0,12.78
15763,2011,9,8,15,7827.0,114.99
15763,2011,3,11,15,7827.0,38.33
15763,2011,31,14,15,7827.0,396.06
15763,2011,3,15,15,7827.0,38.33
15763,2012,12,3,15,7827.0,153.32
15763,2012,7,7,15,7827.0,89.43
15763,2012,9,8,15,7827.0,114.99
15763,2012,2,9,15,7827.0,25.55
15763,2012,3,11,15,7827.0,38.33
15763,2012,21,14,15,7827.0,268.3
15763,2012,3,15,15,7827.0,38.33
15763,2013,13,3,15,7848.0,165.65
15763,2013,1,6,15,7848.0,12.74
15763,2013,10,7,15,7848.0,127.42
15763,2013,14,8,15,7848.0,178.39
15763,2013,1,9,15,7848.0,12.74
15763,2013,3,11,15,7848.0,38.23
15763,2013,33,14,15,7848.0,420.49
15763,2013,3,15,15,7848.0,38.23
15763,2014,4,3,15,7928.0,50.45
15763,2014,1,6,15,7928.0,12.61
15763,2014,6,7,15,7928.0,75.68
15763,2014,5,8,15,7928.0,63.07
15763,2014,8,11,15,7928.0,100.91
15763,2014,16,14,15,7928.0,201.82
15763,2014,1,15,15,7928.0,12.61
15763,2015,4,3,15,7978.0,50.14
15763,2015,2,6,15,7978.0,25.07
15763,2015,4,7,15,7978.0,50.14
15763,2015,12,8,15,7978.0,150.41
15763,2015,7,11,15,7978.0,87.74
15763,2015,16,14,15,7978.0,200.55
15763,2015,5,15,15,7978.0,62.67
15763,2016,3,3,15,7988.0,37.56
15763,2016,18,7,15,7988.0,225.34
15763,2016,13,8,15,7988.0,162.74
15763,2016,14,11,15,7988.0,175.26
15763,2016,18,14,15,7988.0,225.34
15763,2016,4,15,15,7988.0,50.08
15763,2017,1,1,15,8103.0,12.34
15763,2017,11,3,15,8103.0,135.75
15763,2017,2,6,15,8103.0,24.68
15763,2017,18,7,15,8103.0,222.14
15763,2017,3,8,15,8103.0,37.02
15763,2017,16,11,15,8103.0,197.46
15763,2017,24,14,15,8103.0,296.19
15763,2017,2,15,15,8103.0,24.68
15763,2018,2,2,15,8162.0,24.5
15763,2018,11,3,15,8162.0,134.77
15763,2018,9,6,15,8162.0,110.27
15763,2018,17,7,15,8162.0,208.28
15763,2018,6,8,15,8162.0,73.51
15763,2018,18,11,15,8162.0,220.53
15763,2018,36,14,15,8162.0,441.07
15763,2018,6,15,15,8162.0,73.51
15763,2019,1,1,15,8237.0,12.14
15763,2019,2,3,15,8237.0,24.28
15763,2019,5,6,15,8237.0,60.7
15763,2019,24,7,15,8237.0,291.37
15763,2019,3,8,15,8237.0,36.42
15763,2019,10,11,15,8237.0,121.4
15763,2019,34,14,15,8237.0,412.77
15763,2019,2,15,15,8237.0,24.28
15764,2010,1,2,15,5675.0,17.62
15764,2010,2,6,15,5675.0,35.24
15764,2010,3,7,15,5675.0,52.86
15764,2010,2,8,15,5675.0,35.24
15764,2010,6,11,15,5675.0,105.73
15764,2010,20,14,15,5675.0,352.42
15764,2010,2,15,15,5675.0,35.24
15764,2011,1,1,15,5682.0,17.6
15764,2011,1,2,15,5682.0,17.6
15764,2011,3,6,15,5682.0,52.8
15764,2011,1,7,15,5682.0,17.6
15764,2011,6,8,15,5682.0,105.6
15764,2011,1,9,15,5682.0,17.6
15764,2011,12,11,15,5682.0,211.19
15764,2011,30,14,15,5682.0,527.98
15764,2011,2,15,15,5682.0,35.2
15764,2012,3,1,15,5690.0,52.72
15764,2012,2,3,15,5690.0,35.15
15764,2012,1,6,15,5690.0,17.57
15764,2012,3,7,15,5690.0,52.72
15764,2012,11,8,15,5690.0,193.32
15764,2012,9,11,15,5690.0,158.17
15764,2012,2,12,15,5690.0,35.15
15764,2012,27,14,15,5690.0,474.52
15764,2012,6,15,15,5690.0,105.45
15764,2013,1,2,15,5721.0,17.48
15764,2013,1,8,15,5721.0,17.48
15764,2013,9,11,15,5721.0,157.32
15764,2013,43,14,15,5721.0,751.62
15764,2013,2,15,15,5721.0,34.96
15764,2014,1,3,15,5742.0,17.42
15764,2014,4,6,15,5742.0,69.66
15764,2014,2,7,15,5742.0,34.83
15764,2014,5,8,15,5742.0,87.08
15764,2014,1,9,15,5742.0,17.42
15764,2014,8,11,15,5742.0,139.32
15764,2014,20,14,15,5742.0,348.31
15764,2015,2,6,15,5763.0,34.7
15764,2015,2,7,15,5763.0,34.7
15764,2015,7,8,15,5763.0,121.46
15764,2015,13,11,15,5763.0,225.58
15764,2015,44,14,15,5763.0,763.49
15764,2015,5,15,15,5763.0,86.76
15764,2016,7,7,15,5861.0,119.43
15764,2016,7,8,15,5861.0,119.43
15764,2016,16,11,15,5861.0,272.99
15764,2016,28,14,15,5861.0,477.73
15764,2016,3,15,15,5861.0,51.19
15764,2017,1,1,15,5928.0,16.87
15764,2017,1,2,15,5928.0,16.87
15764,2017,4,3,15,5928.0,67.48
15764,2017,3,6,15,5928.0,50.61
15764,2017,3,7,15,5928.0,50.61
15764,2017,12,8,15,5928.0,202.43
15764,2017,10,11,15,5928.0,168.69
15764,2017,32,14,15,5928.0,539.81
15764,2017,6,15,15,5928.0,101.21
15764,2018,2,2,15,5954.0,33.59
15764,2018,3,3,15,5954.0,50.39
15764,2018,4,6,15,5954.0,67.18
15764,2018,2,7,15,5954.0,33.59
15764,2018,11,8,15,5954.0,184.75
15764,2018,1,10,15,5954.0,16.8
15764,2018,15,11,15,5954.0,251.93
15764,2018,24,14,15,5954.0,403.09
15764,2018,5,15,15,5954.0,83.98
15764,2019,1,1,15,6015.0,16.63
15764,2019,2,3,15,6015.0,33.25
15764,2019,6,6,15,6015.0,99.75
15764,2019,4,7,15,6015.0,66.5
15764,2019,7,8,15,6015.0,116.38
15764,2019,13,11,15,6015.0,216.13
15764,2019,27,14,15,6015.0,448.88
15764,2019,9,15,15,6015.0,149.63
15774,2010,1,6,15,3006.0,33.27
15774,2010,3,7,15,3006.0,99.8
15774,2010,2,8,15,3006.0,66.53
15774,2010,1,9,15,3006.0,33.27
15774,2010,3,14,15,3006.0,99.8
15774,2011,1,1,15,2972.0,33.65
15774,2011,1,2,15,2972.0,33.65
15774,2011,1,6,15,2972.0,33.65
15774,2011,2,8,15,2972.0,67.29
15774,2011,2,14,15,2972.0,67.29
15774,2012,3,6,15,2958.0,101.42
15774,2012,1,7,15,2958.0,33.81
15774,2012,1,8,15,2958.0,33.81
15774,2012,3,14,15,2958.0,101.42
15774,2013,1,6,15,2923.0,34.21
15774,2013,1,8,15,2923.0,34.21
15774,2013,5,14,15,2923.0,171.06
15774,2014,1,6,15,2889.0,34.61
15774,2014,1,7,15,2889.0,34.61
15774,2014,3,11,15,2889.0,103.84
15774,2014,8,14,15,2889.0,276.91
15774,2015,1,7,15,2792.0,35.82
15774,2015,2,10,15,2792.0,71.63
15774,2015,1,11,15,2792.0,35.82
15774,2015,8,14,15,2792.0,286.53
15774,2015,1,15,15,2792.0,35.82
15774,2016,1,7,15,2725.0,36.7
15774,2016,1,9,15,2725.0,36.7
15774,2016,13,14,15,2725.0,477.06
15774,2017,1,7,15,2712.0,36.87
15774,2017,2,8,15,2712.0,73.75
15774,2017,2,11,15,2712.0,73.75
15774,2017,2,14,15,2712.0,73.75
15774,2017,1,15,15,2712.0,36.87
15774,2018,1,7,15,2717.0,36.81
15774,2018,5,11,15,2717.0,184.03
15774,2018,6,14,15,2717.0,220.83
15776,2010,1,2,15,5557.0,18.0
15776,2010,2,4,15,5557.0,35.99
15776,2010,4,6,15,5557.0,71.98
15776,2010,1,7,15,5557.0,18.0
15776,2010,2,8,15,5557.0,35.99
15776,2010,3,11,15,5557.0,53.99
15776,2010,13,14,15,5557.0,233.94
15776,2010,1,15,15,5557.0,18.0
15776,2011,2,3,15,5660.0,35.34
15776,2011,3,6,15,5660.0,53.0
15776,2011,3,7,15,5660.0,53.0
15776,2011,7,8,15,5660.0,123.67
15776,2011,2,11,15,5660.0,35.34
15776,2011,15,14,15,5660.0,265.02
15776,2011,1,15,15,5660.0,17.67
15776,2012,1,2,15,5723.0,17.47
15776,2012,1,3,15,5723.0,17.47
15776,2012,4,8,15,5723.0,69.89
15776,2012,1,9,15,5723.0,17.47
15776,2012,2,11,15,5723.0,34.95
15776,2012,18,14,15,5723.0,314.52
15776,2012,3,15,15,5723.0,52.42
15776,2015,2,7,15,5865.0,34.1
15776,2015,3,8,15,5865.0,51.15
15776,2015,1,10,15,5865.0,17.05
15776,2015,6,11,15,5865.0,102.3
15776,2015,12,14,15,5865.0,204.6
15776,2015,3,15,15,5865.0,51.15
15776,2016,2,2,15,5980.0,33.44
15776,2016,2,3,15,5980.0,33.44
15776,2016,10,7,15,5980.0,167.22
15776,2016,7,8,15,5980.0,117.06
15776,2016,1,9,15,5980.0,16.72
15776,2016,13,11,15,5980.0,217.39
15776,2016,15,14,15,5980.0,250.84
15776,2016,1,15,15,5980.0,16.72
15776,2017,5,6,15,6047.0,82.69
15776,2017,7,7,15,6047.0,115.76
15776,2017,3,8,15,6047.0,49.61
15776,2017,14,11,15,6047.0,231.52
15776,2017,13,14,15,6047.0,214.98
15776,2017,5,15,15,6047.0,82.69
15776,2018,1,2,15,6092.0,16.41
15776,2018,2,6,15,6092.0,32.83
15776,2018,10,7,15,6092.0,164.15
15776,2018,7,8,15,6092.0,114.9
15776,2018,1,10,15,6092.0,16.41
15776,2018,12,11,15,6092.0,196.98
15776,2018,20,14,15,6092.0,328.3
15776,2018,1,15,15,6092.0,16.41
15776,2019,1,2,15,6164.0,16.22
15776,2019,2,6,15,6164.0,32.45
15776,2019,14,7,15,6164.0,227.13
15776,2019,5,8,15,6164.0,81.12
15776,2019,13,11,15,6164.0,210.9
15776,2019,22,14,15,6164.0,356.91
15776,2019,2,15,15,6164.0,32.45
15778,2010,1,6,15,4325.0,23.12
15778,2010,1,8,15,4325.0,23.12
15778,2010,1,9,15,4325.0,23.12
15778,2010,6,11,15,4325.0,138.73
15778,2010,9,14,15,4325.0,208.09
15778,2010,1,15,15,4325.0,23.12
15778,2011,1,6,15,4299.0,23.26
15778,2011,1,7,15,4299.0,23.26
15778,2011,2,8,15,4299.0,46.52
15778,2011,2,9,15,4299.0,46.52
15778,2011,3,11,15,4299.0,69.78
15778,2011,14,14,15,4299.0,325.66
15778,2012,2,6,15,4268.0,46.86
15778,2012,1,7,15,4268.0,23.43
15778,2012,3,8,15,4268.0,70.29
15778,2012,1,11,15,4268.0,23.43
15778,2012,6,14,15,4268.0,140.58
15778,2013,1,1,15,4240.0,23.58
15778,2013,1,2,15,4240.0,23.58
15778,2013,3,6,15,4240.0,70.75
15778,2013,1,7,15,4240.0,23.58
15778,2013,2,8,15,4240.0,47.17
15778,2013,8,14,15,4240.0,188.68
15778,2014,2,3,15,4236.0,47.21
15778,2014,1,6,15,4236.0,23.61
15778,2014,1,11,15,4236.0,23.61
15778,2014,12,14,15,4236.0,283.29
15778,2015,1,2,15,4259.0,23.48
15778,2015,2,7,15,4259.0,46.96
15778,2015,1,10,15,4259.0,23.48
15778,2015,3,11,15,4259.0,70.44
15778,2015,5,14,15,4259.0,117.4
15778,2015,3,15,15,4259.0,70.44
15778,2016,1,1,15,4221.0,23.69
15778,2016,1,3,15,4221.0,23.69
15778,2016,1,6,15,4221.0,23.69
15778,2016,3,8,15,4221.0,71.07
15778,2016,1,9,15,4221.0,23.69
15778,2016,2,11,15,4221.0,47.38
15778,2016,6,14,15,4221.0,142.15
15778,2016,3,15,15,4221.0,71.07
15778,2017,2,6,15,4209.0,47.52
15778,2017,2,8,15,4209.0,47.52
15778,2017,1,10,15,4209.0,23.76
15778,2017,5,11,15,4209.0,118.79
15778,2017,7,14,15,4209.0,166.31
15778,2017,3,15,15,4209.0,71.28
15778,2018,1,2,15,4233.0,23.62
15778,2018,1,6,15,4233.0,23.62
15778,2018,2,7,15,4233.0,47.25
15778,2018,1,8,15,4233.0,23.62
15778,2018,1,9,15,4233.0,23.62
15778,2018,3,11,15,4233.0,70.87
15778,2018,4,14,15,4233.0,94.5
15778,2018,1,15,15,4233.0,23.62
15778,2019,1,6,15,4224.0,23.67
15778,2019,1,9,15,4224.0,23.67
15778,2019,1,10,15,4224.0,23.67
15778,2019,2,11,15,4224.0,47.35
15778,2019,5,14,15,4224.0,118.37
15778,2019,1,15,15,4224.0,23.67
15790,2010,1,3,15,6418.0,15.58
15790,2010,1,6,15,6418.0,15.58
15790,2010,3,7,15,6418.0,46.74
15790,2010,1,11,15,6418.0,15.58
15790,2010,14,14,15,6418.0,218.14
15790,2010,1,15,15,6418.0,15.58
15790,2011,1,6,15,6312.0,15.84
15790,2011,2,8,15,6312.0,31.69
15790,2011,2,11,15,6312.0,31.69
15790,2011,21,14,15,6312.0,332.7
15790,2011,3,15,15,6312.0,47.53
15790,2012,3,3,15,6234.0,48.12
15790,2012,1,6,15,6234.0,16.04
15790,2012,2,7,15,6234.0,32.08
15790,2012,6,8,15,6234.0,96.25
15790,2012,1,9,15,6234.0,16.04
15790,2012,1,11,15,6234.0,16.04
15790,2012,1,12,15,6234.0,16.04
15790,2012,30,14,15,6234.0,481.23
15790,2012,1,15,15,6234.0,16.04
15790,2013,2,3,15,6135.0,32.6
15790,2013,1,6,15,6135.0,16.3
15790,2013,2,7,15,6135.0,32.6
15790,2013,5,8,15,6135.0,81.5
15790,2013,5,11,15,6135.0,81.5
15790,2013,21,14,15,6135.0,342.3
15790,2013,4,15,15,6135.0,65.2
15790,2014,1,2,15,6074.0,16.46
15790,2014,3,3,15,6074.0,49.39
15790,2014,1,7,15,6074.0,16.46
15790,2014,1,8,15,6074.0,16.46
15790,2014,1,9,15,6074.0,16.46
15790,2014,2,11,15,6074.0,32.93
15790,2014,12,14,15,6074.0,197.56
15790,2014,1,15,15,6074.0,16.46
15790,2015,3,2,15,5973.0,50.23
15790,2015,1,6,15,5973.0,16.74
15790,2015,1,7,15,5973.0,16.74
15790,2015,1,8,15,5973.0,16.74
15790,2015,2,9,15,5973.0,33.48
15790,2015,3,10,15,5973.0,50.23
15790,2015,9,11,15,5973.0,150.68
15790,2015,17,14,15,5973.0,284.61
15790,2015,2,15,15,5973.0,33.48
15790,2016,1,7,15,5955.0,16.79
15790,2016,3,8,15,5955.0,50.38
15790,2016,6,11,15,5955.0,100.76
15790,2016,18,14,15,5955.0,302.27
15790,2016,2,15,15,5955.0,33.59
15790,2017,1,2,15,5981.0,16.72
15790,2017,1,3,15,5981.0,16.72
15790,2017,3,6,15,5981.0,50.16
15790,2017,2,8,15,5981.0,33.44
15790,2017,1,9,15,5981.0,16.72
15790,2017,12,11,15,5981.0,200.64
15790,2017,22,14,15,5981.0,367.83
15790,2017,8,15,15,5981.0,133.76
15790,2018,1,2,15,5882.0,17.0
15790,2018,1,7,15,5882.0,17.0
15790,2018,2,8,15,5882.0,34.0
15790,2018,1,9,15,5882.0,17.0
15790,2018,2,11,15,5882.0,34.0
15790,2018,12,14,15,5882.0,204.01
15790,2018,9,15,15,5882.0,153.01
15790,2019,1,2,15,5823.0,17.17
15790,2019,1,6,15,5823.0,17.17
15790,2019,7,7,15,5823.0,120.21
15790,2019,1,8,15,5823.0,17.17
15790,2019,1,9,15,5823.0,17.17
15790,2019,1,10,15,5823.0,17.17
15790,2019,5,11,15,5823.0,85.87
15790,2019,18,14,15,5823.0,309.12
15790,2019,8,15,15,5823.0,137.39
15798,2010,1,6,15,4068.0,24.58
15798,2010,4,7,15,4068.0,98.33
15798,2010,1,8,15,4068.0,24.58
15798,2010,5,14,15,4068.0,122.91
15798,2010,1,15,15,4068.0,24.58
15798,2011,1,3,15,4036.0,24.78
15798,2011,1,6,15,4036.0,24.78
15798,2011,5,8,15,4036.0,123.89
15798,2011,1,11,15,4036.0,24.78
15798,2011,9,14,15,4036.0,222.99
15798,2012,2,6,15,3993.0,50.09
15798,2012,1,8,15,3993.0,25.04
15798,2012,2,11,15,3993.0,50.09
15798,2012,3,14,15,3993.0,75.13
15798,2012,2,15,15,3993.0,50.09
15798,2013,1,2,15,3971.0,25.18
15798,2013,1,11,15,3971.0,25.18
15798,2013,17,14,15,3971.0,428.1
15798,2015,1,2,15,3969.0,25.2
15798,2015,1,7,15,3969.0,25.2
15798,2015,1,11,15,3969.0,25.2
15798,2015,6,14,15,3969.0,151.17
15798,2016,1,2,15,3940.0,25.38
15798,2016,2,6,15,3940.0,50.76
15798,2016,1,7,15,3940.0,25.38
15798,2016,2,8,15,3940.0,50.76
15798,2016,2,11,15,3940.0,50.76
15798,2016,7,14,15,3940.0,177.66
15798,2016,2,15,15,3940.0,50.76
15798,2017,2,6,15,3853.0,51.91
15798,2017,2,7,15,3853.0,51.91
15798,2017,3,11,15,3853.0,77.86
15798,2017,8,14,15,3853.0,207.63
15798,2017,1,15,15,3853.0,25.95
15798,2018,1,6,15,3851.0,25.97
15798,2018,4,7,15,3851.0,103.87
15798,2018,1,10,15,3851.0,25.97
15798,2018,4,11,15,3851.0,103.87
15798,2018,11,14,15,3851.0,285.64
15798,2018,1,15,15,3851.0,25.97
15804,2010,3,6,15,9146.0,32.8
15804,2010,2,11,15,9146.0,21.87
15804,2010,10,14,15,9146.0,109.34
15804,2011,1,1,15,9108.0,10.98
15804,2011,1,2,15,9108.0,10.98
15804,2011,1,3,15,9108.0,10.98
15804,2011,2,6,15,9108.0,21.96
15804,2011,1,8,15,9108.0,10.98
15804,2011,5,11,15,9108.0,54.9
15804,2011,8,14,15,9108.0,87.83
15804,2011,1,15,15,9108.0,10.98
15804,2012,1,3,15,9060.0,11.04
15804,2012,2,7,15,9060.0,22.08
15804,2012,2,8,15,9060.0,22.08
15804,2012,1,9,15,9060.0,11.04
15804,2012,10,11,15,9060.0,110.38
15804,2012,14,14,15,9060.0,154.53
15804,2012,5,15,15,9060.0,55.19
15804,2013,2,3,15,9033.0,22.14
15804,2013,3,8,15,9033.0,33.21
15804,2013,13,11,15,9033.0,143.92
15804,2013,24,14,15,9033.0,265.69
15804,2013,3,15,15,9033.0,33.21
15804,2014,1,1,15,9044.0,11.06
15804,2014,2,7,15,9044.0,22.11
15804,2014,9,11,15,9044.0,99.51
15804,2014,15,14,15,9044.0,165.86
15804,2014,5,15,15,9044.0,55.29
15804,2015,1,1,15,8997.0,11.11
15804,2015,1,2,15,8997.0,11.11
15804,2015,1,6,15,8997.0,11.11
15804,2015,27,11,15,8997.0,300.1
15804,2015,12,14,15,8997.0,133.38
15804,2015,7,15,15,8997.0,77.8
15804,2016,1,2,15,8991.0,11.12
15804,2016,1,3,15,8991.0,11.12
15804,2016,2,4,15,8991.0,22.24
15804,2016,2,7,15,8991.0,22.24
15804,2016,2,8,15,8991.0,22.24
15804,2016,2,9,15,8991.0,22.24
15804,2016,10,11,15,8991.0,111.22
15804,2016,12,14,15,8991.0,133.47
15804,2016,5,15,15,8991.0,55.61
15804,2017,1,3,15,8991.0,11.12
15804,2017,1,6,15,8991.0,11.12
15804,2017,2,7,15,8991.0,22.24
15804,2017,1,8,15,8991.0,11.12
15804,2017,1,9,15,8991.0,11.12
15804,2017,1,10,15,8991.0,11.12
15804,2017,8,11,15,8991.0,88.98
15804,2017,12,14,15,8991.0,133.47
15804,2017,4,15,15,8991.0,44.49
15804,2018,1,3,15,9051.0,11.05
15804,2018,1,6,15,9051.0,11.05
15804,2018,1,10,15,9051.0,11.05
15804,2018,11,11,15,9051.0,121.53
15804,2018,10,14,15,9051.0,110.49
15804,2018,5,15,15,9051.0,55.24
15804,2019,1,2,15,9085.0,11.01
15804,2019,2,7,15,9085.0,22.01
15804,2019,1,8,15,9085.0,11.01
15804,2019,1,10,15,9085.0,11.01
15804,2019,10,11,15,9085.0,110.07
15804,2019,7,14,15,9085.0,77.05
15804,2019,7,15,15,9085.0,77.05
15806,2010,3,1,15,11395.0,26.33
15806,2010,1,2,15,11395.0,8.78
15806,2010,9,3,15,11395.0,78.98
15806,2010,2,6,15,11395.0,17.55
15806,2010,20,7,15,11395.0,175.52
15806,2010,33,8,15,11395.0,289.6
15806,2010,8,11,15,11395.0,70.21
15806,2010,18,14,15,11395.0,157.96
15806,2010,4,15,15,11395.0,35.1
15806,2011,1,2,15,11538.0,8.67
15806,2011,6,3,15,11538.0,52.0
15806,2011,7,6,15,11538.0,60.67
15806,2011,11,7,15,11538.0,95.34
15806,2011,26,8,15,11538.0,225.34
15806,2011,8,11,15,11538.0,69.34
15806,2011,30,14,15,11538.0,260.01
15806,2011,1,15,15,11538.0,8.67
15806,2012,4,1,15,11693.0,34.21
15806,2012,2,3,15,11693.0,17.1
15806,2012,4,6,15,11693.0,34.21
15806,2012,5,7,15,11693.0,42.76
15806,2012,15,8,15,11693.0,128.28
15806,2012,8,11,15,11693.0,68.42
15806,2012,41,14,15,11693.0,350.64
15806,2012,1,15,15,11693.0,8.55
15806,2013,1,1,15,11875.0,8.42
15806,2013,2,2,15,11875.0,16.84
15806,2013,2,3,15,11875.0,16.84
15806,2013,4,6,15,11875.0,33.68
15806,2013,9,7,15,11875.0,75.79
15806,2013,10,8,15,11875.0,84.21
15806,2013,3,9,15,11875.0,25.26
15806,2013,1,10,15,11875.0,8.42
15806,2013,10,11,15,11875.0,84.21
15806,2013,51,14,15,11875.0,429.47
15806,2013,1,15,15,11875.0,8.42
15806,2014,1,1,15,12127.0,8.25
15806,2014,1,3,15,12127.0,8.25
15806,2014,6,6,15,12127.0,49.48
15806,2014,10,7,15,12127.0,82.46
15806,2014,8,8,15,12127.0,65.97
15806,2014,14,11,15,12127.0,115.44
15806,2014,32,14,15,12127.0,263.87
15806,2014,3,15,15,12127.0,24.74
15806,2015,2,6,15,12325.0,16.23
15806,2015,16,7,15,12325.0,129.82
15806,2015,10,8,15,12325.0,81.14
15806,2015,1,10,15,12325.0,8.11
15806,2015,17,11,15,12325.0,137.93
15806,2015,28,14,15,12325.0,227.18
15806,2015,4,15,15,12325.0,32.45
15806,2016,1,3,15,12499.0,8.0
15806,2016,7,6,15,12499.0,56.0
15806,2016,11,7,15,12499.0,88.01
15806,2016,13,8,15,12499.0,104.01
15806,2016,27,11,15,12499.0,216.02
15806,2016,30,14,15,12499.0,240.02
15806,2016,13,15,15,12499.0,104.01
15806,2017,3,2,15,12680.0,23.66
15806,2017,7,6,15,12680.0,55.21
15806,2017,14,7,15,12680.0,110.41
15806,2017,15,8,15,12680.0,118.3
15806,2017,1,9,15,12680.0,7.89
15806,2017,2,10,15,12680.0,15.77
15806,2017,60,11,15,12680.0,473.19
15806,2017,46,14,15,12680.0,362.78
15806,2017,8,15,15,12680.0,63.09
15806,2018,1,1,15,12940.0,7.73
15806,2018,2,2,15,12940.0,15.46
15806,2018,4,3,15,12940.0,30.91
15806,2018,7,6,15,12940.0,54.1
15806,2018,23,7,15,12940.0,177.74
15806,2018,25,8,15,12940.0,193.2
15806,2018,74,11,15,12940.0,571.87
